,koi_fpflag_nt,koi_fpflag_ec,koi_time0bk,koi_time0bk_err1,koi_duration,koi_duration_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_insol_err1,koi_insol_err2,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_slogg,koi_slogg_err1,koi_srad
8738,0,0,162.16360500000002,0.000222,17.1759,0.0185,-22.1,77.1,11.76,28.59,-40.71,1.0,4938.0,58.0,3.388,0.188,4.33
8739,0,0,131.859672,0.000121,2.54242,0.0061200000000000004,-241.0,40.61,4.94,647.76,-438.96,1.0,5067.0,151.0,4.565,0.071,0.715
8740,0,0,152.231115,0.000116,13.4919,0.0063,-142.0,83.75,18.66,48.23,-27.78,1.0,6674.0,150.0,4.2860000000000005,0.08800000000000001,1.347
8742,0,0,132.370903,7.95e-05,2.69834,0.0035,-7.0,618.37,118.8,99487.91,-165297.77,1.0,5210.0,136.0,2.6310000000000002,0.8240000000000001,15.004
8743,0,0,132.645356,0.000117,5.71941,0.00613,-16.2,55.45,8.78,920.85,-346.48,1.0,6640.0,69.0,4.343,0.027999999999999997,1.25
8745,0,0,133.643169,0.000277,5.7219,0.0204,-517.0,35.62,6.76,261.24,-111.77,1.0,5391.0,160.0,4.539,0.051,0.822
8747,0,0,132.0457395,1.33e-05,4.89701,0.00141,-9.8,45.87,10.39,272.96,-205.01,1.0,6297.0,177.0,4.155,0.198,1.506
8748,0,0,136.388994,0.000247,5.5711,0.0205,-125.0,25.8,8.45,369.76,-136.36,1.0,6184.0,185.0,4.371,0.09,1.094
8749,0,0,131.61542,0.00375,1.22,0.155,-8.0,0.75,0.11,1051.78,-477.21,2.0,5594.0,75.0,4.489,0.038,0.934
8752,0,0,131.605675,0.000172,2.67349,0.00993,-181.0,29.74,9.15,308.93,-98.65,1.0,5896.0,176.0,4.518,0.05,0.916
8753,0,1,134.3027,0.0107,2.974,0.402,-18.0,0.96,0.12,32.28,-12.37,1.0,5561.0,75.0,4.561,0.012,0.854
8754,1,0,131.78153999999998,0.00364,16.467,0.849,-54.0,26.29,4.13,312.57,-142.46,1.0,5226.0,182.0,4.651,0.03,0.674
8755,0,0,168.578815,0.000374,8.9943,0.0189,-75.5,43.08,10.86,16.47,-8.15,1.0,5941.0,159.0,4.426,0.124,0.917
8757,0,0,132.9914262,3.11e-05,5.02151,0.00108,-138.0,178.15,43.7,19178.73,-15690.67,1.0,8751.0,240.0,4.026,0.198,2.352
8758,1,0,132.4469,0.0146,15.18,1.6,-4.3,15.68,1.98,6989.33,-11694.29,1.0,6742.0,160.0,3.688,0.304,3.138
8759,0,0,132.8469146,5.09e-05,3.8252699999999997,0.00281,-45.7,103.41,31.45,9998.04,-5757.38,1.0,7207.0,201.0,4.06,0.198,1.894
8760,1,1,141.6151,0.0174,25.24,1.8,-5.2,1.35,0.32,39.94,-13.64,1.0,5514.0,166.0,4.569,0.03,0.826
8761,0,0,133.450825,1.74e-05,4.31675,0.00095,-60.4,92.34,25.64,2085.03,-1654.61,1.0,6181.0,169.0,4.084,0.364,1.444
8762,0,0,131.98453999999998,0.00209,4.8691,0.0109,-395.0,115.49,30.35,9883.0,-6255.66,1.0,7631.0,237.0,4.059,0.192,1.937
8763,0,0,131.6968,0.00139,0.9015,0.0477,-3.0,1.82,0.3,18975.22,-23580.71,1.0,6122.0,165.0,3.7910000000000004,0.293,2.455
8764,1,0,132.0878,0.0304,19.49,1.1,-11.1,1.2,0.16,10.66,-5.26,1.0,5897.0,70.0,4.476,0.027999999999999997,0.999
8769,0,0,134.38121999999998,0.00316,2.453,0.1,-39.5,1.72,0.21,42.82,-25.84,1.0,5101.0,184.0,4.63,0.045,0.67
8771,0,1,132.02005,0.00795,2.309,0.282,-9.3,0.86,0.23,2253.61,-677.78,1.0,5855.0,158.0,4.578,0.033,0.797
8772,1,0,132.4153,0.0413,11.56,3.2,-2.9,0.98,0.46,39086.3,-13188.75,1.0,8027.0,230.0,3.997,0.149,2.314
8773,0,1,132.8086,0.0121,3.473,0.656,-5.5,0.67,0.22,1168.34,-391.58,1.0,6045.0,163.0,4.439,0.07,1.028
8774,1,1,131.79695,0.00316,3.156,0.294,-4.6,0.55,0.06,671.14,-473.35,1.0,4987.0,149.0,4.611000000000001,0.066,0.654
8775,0,0,132.02598400000002,0.000172,1.871,0.0133,-81.7,36.72,5.07,366.96,-235.15,1.0,5258.0,158.0,4.508,0.09,0.811
8777,0,0,131.57,0.0108,5.965,0.541,-18.6,1.23,0.58,4424.05,-980.89,1.0,5226.0,182.0,4.404,0.127,0.962
8779,1,1,136.0798,0.0526,41.04,4.2,-12.7,11.67,1.79,39.77,-19.59,1.0,5289.0,159.0,4.614,0.036000000000000004,0.731
8780,0,1,132.197687,0.000403,2.2432,0.0304,-42.0,325.51,92.15,42771.27,-39069.91,1.0,5037.0,50.0,3.002,0.201,7.553
8783,1,0,131.92896000000002,0.00281,3.2604,0.0843,-4.4,0.81,0.07,201.71,-180.34,1.0,4447.0,120.0,4.632,0.052000000000000005,0.625
8784,1,1,132.06358,0.00163,1.9188,0.0547,-6.0,6.85,1.52,24242.58,-3799.76,1.0,4936.0,109.0,3.055,0.027999999999999997,4.527
8785,0,0,134.39065,0.00457,5.678,0.918,-42.2,52.64,26.66,9891.63,-2666.95,1.0,4029.0,157.0,1.786,0.255,20.888
8787,0,0,132.43690700000002,5.91e-05,11.0593,0.00412,-237.0,231.93,56.16,10369.99,-11566.93,1.0,8199.0,199.0,3.747,0.41600000000000004,3.163
8788,0,0,133.29978,0.000658,5.4932,0.0354,-13.4,35.68,10.06,1189.02,-564.59,1.0,6181.0,194.0,4.38,0.128,1.028
8789,0,0,144.45262209999999,8.66e-05,11.5142,0.00848,-168.0,93.94,8.24,8.02,-6.36,1.0,5191.0,156.0,4.615,0.071,0.65
8790,0,0,136.5282906,2.21e-05,7.77203,0.0013800000000000002,-17.5,54.13,11.95,210.12,-168.29,1.0,6109.0,167.0,4.0969999999999995,0.228,1.536
8791,0,0,133.780334,0.000144,4.53365,0.00955,-398.0,35.81,8.0,129.8,-48.47,1.0,5512.0,166.0,4.575,0.036000000000000004,0.787
8792,0,0,132.12935159999998,2.48e-05,4.8758099999999995,0.00085,-69.1,60.99,20.46,1021.36,-309.8,1.0,6106.0,163.0,4.487,0.054000000000000006,0.966
8793,1,0,299.729,0.0182,4.747,0.796,-233.0,2.45,0.27,0.16,-0.11,1.0,4691.0,173.0,4.673,0.042,0.604
8795,0,0,131.8572135,2.85e-05,7.29719,0.0017699999999999999,-95.0,70.62,21.8,838.39,-315.63,1.0,6233.0,175.0,4.4719999999999995,0.052000000000000005,0.988
8796,1,0,368.4202,0.0147,5.351,0.987,-39.3,1.39,0.82,2.79,-0.55,1.0,6224.0,149.0,4.321000000000001,0.11,1.177
8798,1,0,157.4182,0.0143,2.219,0.543,-30.7,1.52,0.82,16.71,-4.43,2.0,6362.0,158.0,4.248,0.158,1.279
8801,0,0,131.711253,1.73e-05,4.69505,0.0015300000000000001,-13.1,75.11,15.92,2448.66,-2394.0,1.0,6562.0,176.0,3.822,0.292,2.433
8802,1,1,131.83481,0.00551,3.641,0.176,-4.0,0.89,0.26,7287.58,-3143.59,1.0,6100.0,181.0,4.3580000000000005,0.128,1.093
8803,0,0,137.1575204,6.94e-05,4.11282,0.00309,-57.1,41.17,8.03,64.88,-26.41,1.0,5578.0,169.0,4.601,0.04,0.754
8804,0,0,139.5741023,7.35e-05,3.65814,0.00325,-200.0,67.17,19.71,53.62,-24.21,1.0,5385.0,160.0,4.369,0.162,1.002
8805,1,1,131.79673,0.00233,1.626,0.0936,-4.2,0.55,0.04,221.37,-231.01,2.0,4208.0,113.0,4.662,0.059000000000000004,0.583
8808,0,0,131.931739,0.000157,2.7415,0.0108,-225.0,51.42,16.09,4277.08,-1389.94,1.0,6108.0,165.0,4.471,0.052000000000000005,0.997
8809,0,1,132.0575,0.014,2.397,0.29,-5.9,0.58,0.16,660.5,-205.07,1.0,5696.0,154.0,4.57,0.044000000000000004,0.812
8810,0,0,161.854691,0.000335,14.2561,0.0146,-317.0,63.57,18.54,11.09,-4.46,1.0,5995.0,180.0,4.434,0.084,0.977
8811,0,0,132.8563627,5.74e-05,4.24027,0.0025399999999999997,-368.0,56.59,12.53,370.03,-166.3,1.0,5605.0,152.0,4.486000000000001,0.096,0.854
8812,0,0,131.815603,0.000134,2.24307,0.00799,-156.0,46.75,10.72,1462.74,-608.01,1.0,5561.0,166.0,4.512,0.066,0.855
8813,0,0,159.90050680000002,5.23e-05,9.48995,0.0035299999999999997,-70.1,39.18,7.17,3.32,-1.91,1.0,5442.0,178.0,4.468999999999999,0.113,0.841
8814,0,0,133.670388,0.000108,8.42272,0.008,-97.9,178.47,12.0,964.82,-3104.35,1.0,7221.0,199.0,3.488,0.604,4.24
8816,0,1,131.99301,0.00951,4.713,0.451,-6.2,0.92,0.25,2330.83,-928.95,1.0,6249.0,174.0,4.428,0.06,1.076
8817,0,0,136.49482,0.000141,4.31197,0.00748,-26.3,180.25,50.05,175.18,-185.16,1.0,5260.0,182.0,3.4589999999999996,0.8079999999999999,4.062
8818,1,0,135.748091,0.000102,5.98531,0.00551,-166.0,85.76,22.2,125.37,-94.54,1.0,5864.0,176.0,4.138999999999999,0.299,1.414
8819,0,0,132.6486,0.00267,1.032,0.198,-10.9,0.95,0.31,868.92,-371.39,1.0,6302.0,170.0,4.2989999999999995,0.11199999999999999,1.258
8820,0,1,132.02946,0.00709,1.988,0.214,-13.7,0.92,0.09,158.53,-120.18,1.0,5101.0,154.0,4.506,0.07,0.84
8821,0,0,132.326,0.345,5.18,5.9,-2273.0,2.25,0.7,69.28,-26.12,1.0,5929.0,160.0,4.413,0.07,1.069
8822,0,0,161.2406686,9.79e-05,3.76585,0.0052899999999999996,-360.0,41.01,4.69,1.05,-0.56,1.0,4867.0,145.0,4.687,0.025,0.613
8823,1,1,134.6473,0.0165,8.552,0.558,-3.1,0.52,0.06,105.99,-49.33,1.0,5898.0,79.0,4.567,0.022000000000000002,0.819
8824,0,1,131.99296,0.00502,1.63,0.174,-5.0,0.58,0.07,273.4,-205.07,1.0,5160.0,153.0,4.518,0.08800000000000001,0.784
8825,1,0,289.5538,0.0244,15.474,0.933,-36.7,1.77,0.7,0.78,-0.2,1.0,6214.0,166.0,4.457,0.061,0.965
8826,1,0,141.0746,0.014,2.306,0.598,-42.3,1.22,0.51,26.65,-6.05,1.0,6046.0,172.0,4.486000000000001,0.044000000000000004,0.972
8827,1,0,275.49823,0.00553,34.146,0.536,-43.0,71.79,15.05,18.08,-17.67,1.0,5022.0,100.0,3.06,0.24,5.826
8828,0,0,131.87462,0.00776,1.114,0.338,-38.2,1.27,0.35,1428.24,-694.58,2.0,5650.0,169.0,4.391,0.16699999999999998,0.926
8829,0,0,135.5474,0.0328,1.9477,0.0796,-520.0,31.15,13.65,592.24,-342.26,1.0,5182.0,200.0,3.935,0.595,1.824
8830,1,1,141.54848,0.00323,31.5,0.249,-50.9,79.21,14.22,605.42,-848.59,1.0,4849.0,48.0,3.06,0.18,6.952
8831,0,0,135.16203000000002,7.46e-05,4.7743400000000005,0.0037600000000000003,-115.0,31.71,6.81,113.0,-60.38,1.0,5433.0,145.0,4.465,0.124,0.843
8832,0,0,261.76713,0.00224,4.9,0.171,-75.7,5.88,1.87,33.96,-11.48,1.0,6340.0,176.0,4.457,0.067,1.01
8833,1,1,131.7969,0.00372,1.738,0.148,-2.0,0.62,0.13,6352.44,-3294.17,1.0,6398.0,158.0,4.3580000000000005,0.092,1.111
8834,0,0,131.88901,0.00749,1.676,0.143,-13.5,1.12,0.24,1237.38,-521.75,1.0,5576.0,174.0,4.556,0.038,0.852
8835,0,0,134.59656,0.000325,2.6358,0.0171,-9.4,79.23,14.89,2417.45,-2665.76,1.0,6712.0,182.0,3.859,0.292,2.361
8836,0,0,133.9949845,7.31e-05,8.73393,0.00391,-272.0,48.72,10.2,152.41,-54.77,1.0,5938.0,161.0,4.605,0.036000000000000004,0.755
8839,0,0,132.224741,0.000172,13.6817,0.0131,-613.0,83.5,21.86,1056.29,-620.75,1.0,6315.0,170.0,4.292,0.204,1.108
8840,0,0,138.128618,0.000204,10.5972,0.0107,-209.0,46.42,10.41,9.84,-3.54,1.0,5985.0,143.0,4.603,0.027999999999999997,0.758
8841,1,0,132.19791999999998,0.000771,1.7433,0.0423,-323.0,134.45,40.41,9348.17,-9146.66,1.0,5273.0,185.0,3.6210000000000004,0.84,3.15
8842,0,0,131.562267,0.000711,5.2403,0.0539,-493.0,42.98,9.18,293.11,-132.6,1.0,5461.0,164.0,4.497,0.07400000000000001,0.861
8843,0,0,133.61052,0.000316,2.2534,0.0209,-192.0,20.88,5.37,312.17,-114.7,1.0,5968.0,161.0,4.534,0.044000000000000004,0.881
8844,0,0,133.5534687,6.43e-05,3.38646,0.0053,-92.0,90.32,28.82,336.95,-117.52,1.0,6188.0,175.0,4.427,0.07200000000000001,1.022
8845,0,0,150.923211,0.000126,8.27486,0.00722,-69.3,146.33,26.05,170.5,-195.66,1.0,6675.0,160.0,3.748,0.285,2.747
8846,1,0,134.3101,0.0382,15.22,1.3,-31.0,1.53,0.59,0.56,-0.13,1.0,6032.0,146.0,4.508,0.039,0.929
8847,0,0,134.26516,0.000971,3.2605,0.0523,-61.3,36.25,9.72,204.83,-77.33,1.0,5929.0,159.0,4.479,0.078,0.888
8848,0,0,131.62419,0.000176,1.0713,0.0131,-2.7,12.6,2.03,14463.62,-19586.35,1.0,6429.0,176.0,3.615,0.36,3.137
8849,0,0,137.34097260000001,5.27e-05,5.96595,0.0028699999999999997,-153.0,45.65,5.99,16.14,-7.64,1.0,5290.0,159.0,4.669,0.027999999999999997,0.648
8850,0,1,138.09408,0.00759,2.62,0.2,-21.9,1.23,0.14,21.13,-11.58,1.0,4867.0,146.0,4.63,0.027000000000000003,0.696
8851,0,0,133.319536,0.000187,8.2852,0.0106,-109.0,200.24,33.12,6370.99,-10044.66,1.0,7624.0,212.0,3.622,0.47600000000000003,3.682
8852,0,0,135.3715105,4.42e-05,3.69044,0.00221,-47.6,50.23,10.58,67.33,-24.28,1.0,5481.0,166.0,4.592,0.034,0.778
8854,0,1,155.024,0.0147,12.17,1.0,-34.8,1.04,0.07,1.85,-1.31,1.0,4835.0,145.0,4.758,0.021,0.526
8855,1,0,229.8693,0.0149,1.951,0.352,-181.0,2.52,0.51,1.44,-0.55,1.0,5317.0,195.0,4.595,0.028999999999999998,0.769
8857,1,0,228.2959,0.0151,4.245,0.695,-262.0,2.54,0.1,0.03,-0.03,1.0,4386.0,140.0,4.586,0.042,0.709
8858,1,0,221.34517000000002,0.00784,2.904,0.344,-124.0,39.78,1.92,21.42,-94.68,1.0,5033.0,60.0,2.645,0.031,13.679
8859,1,0,175.9722,0.038,3.792,0.785,-303.0,2.76,1.17,3.22,-0.59,3.0,5767.0,197.0,4.57,0.034,0.799
8861,0,0,131.7047,0.00201,2.8343,0.0702,-34.9,2.92,1.22,356.79,-66.81,2.0,5619.0,173.0,4.5360000000000005,0.03,0.874
8863,1,0,309.1459,0.0133,4.529,0.758,-36.4,5.37,0.98,8.39,-11.3,2.0,6626.0,146.0,3.676,0.35100000000000003,3.206
8864,0,0,134.7488,0.0115,2.117,0.348,-24.7,1.15,0.29,207.37,-79.93,1.0,5659.0,186.0,4.511,0.069,0.842
8865,0,0,136.96732,0.00297,8.275,0.23,-7095.0,75.47,22.15,236.59,-133.91,1.0,6271.0,199.0,4.199,0.19,1.387
8866,0,0,134.92291,0.00129,6.0662,0.0654,-182.0,291.01,44.95,439.96,-580.32,1.0,4830.0,57.0,2.987,0.188,6.784
8867,0,0,145.542727,5.27e-05,4.24308,0.00195,-24.6,73.8,24.64,115.38,-79.37,1.0,5575.0,167.0,4.066,0.47600000000000003,1.423
8868,0,0,132.0042975,5.16e-05,5.51392,0.0026899999999999997,-121.0,115.45,36.34,6435.44,-3516.54,1.0,6962.0,192.0,4.148,0.162,1.62
8870,0,1,132.4539,0.00564,3.435,0.166,-1.6,0.36,0.08,2045.31,-740.83,1.0,6302.0,171.0,4.535,0.057999999999999996,0.815
8871,1,0,234.634,0.0248,9.698,0.766,-35.3,7.12,1.64,3.71,-3.77,2.0,6335.0,177.0,3.593,0.35200000000000004,3.523
8873,1,0,134.84758,0.00685,2.314,0.254,-5.1,0.68,0.09,117.17,-40.89,1.0,5713.0,68.0,4.541,0.013000000000000001,0.893
8874,0,0,134.803805,0.000125,10.4891,0.008579999999999999,-129.0,151.0,28.72,428.35,-309.18,1.0,5180.0,62.0,3.428,0.13,3.371
8875,0,0,134.7274476,6.88e-05,3.7278,0.0032,-205.0,38.82,9.05,210.75,-103.59,1.0,5655.0,186.0,4.4719999999999995,0.10800000000000001,0.854
8876,1,1,141.875,0.0797,13.55,1.6,-6.0,0.86,0.31,392.42,-129.89,1.0,7225.0,228.0,4.281000000000001,0.07200000000000001,1.414
8877,0,0,138.5798799,8.96e-05,17.7344,0.006529999999999999,-19.3,55.22,7.84,16.73,-22.46,1.0,5653.0,84.0,3.905,0.217,2.057
8878,0,0,132.53955,0.0033,5.4458,0.0184,-756.0,94.2,27.1,5151.19,-2831.72,1.0,7002.0,216.0,4.1930000000000005,0.153,1.488
8879,0,0,138.39163280000002,3.17e-05,5.17846,0.00221,-15.0,41.68,13.41,45.69,-14.31,1.0,6079.0,169.0,4.495,0.054000000000000006,0.945
8880,1,0,131.9829699,0.008911113748378729,4.329,0.3187360541864822,-149.54670701830236,1.95,0.56,47593.61,-29155.29,2.0,8497.0,237.0,4.07,0.14,2.211
8883,0,0,144.1542761,4.44e-05,5.324319999999999,0.0019199999999999998,-37.0,53.0,16.19,43.76,-14.39,1.0,6136.0,165.0,4.487,0.054000000000000006,0.933
8885,1,0,132.63953,0.0063,6.881,0.208,-1.1,0.97,0.26,12398.1,-7974.37,1.0,7331.0,228.0,4.041,0.17,2.041
8886,1,0,132.41415700000002,0.000545,1.6393,0.033,-507.0,31.98,3.07,325.05,-233.04,1.0,5110.0,169.0,4.618,0.066,0.647
8887,1,0,131.6477,0.00817,5.23,0.686,-147.0,5.91,0.62,472.57,-271.3,1.0,4892.0,204.0,4.669,0.052000000000000005,0.586
8888,0,0,131.8017098,4.64e-05,1.69459,0.00303,-8.7,37.5,9.79,2455.01,-835.89,1.0,5813.0,157.0,4.5680000000000005,0.044000000000000004,0.816
8889,1,0,375.228,0.0338,12.81,1.9,-81.8,1.92,0.74,0.48,-0.1,1.0,5695.0,152.0,4.556,0.03,0.839
8890,0,0,363.713605,0.000154,4.8732,0.0104,-304.0,48.18,13.67,0.43,-0.14,1.0,5763.0,155.0,4.5569999999999995,0.035,0.842
8891,1,0,371.411,0.0461,12.48,1.4,-54.8,1.85,0.84,0.85,-0.15,1.0,5701.0,165.0,4.558,0.035,0.815
8893,1,0,162.2694,0.0178,4.04,0.547,-87.3,16.67,5.36,157.52,-128.86,1.0,5214.0,120.0,3.109,0.33299999999999996,6.519
8895,0,0,131.686117,0.000341,1.5528,0.0185,-32.6,31.12,8.28,653.61,-291.52,1.0,5544.0,183.0,4.435,0.158,0.875
8896,0,0,133.139791,1.98e-05,4.960380000000001,0.00157,-18.3,52.18,16.52,1805.19,-897.69,1.0,7201.0,228.0,4.138,0.132,1.724
8897,0,0,133.8648842,0.008911113748378729,0.9938,0.3187360541864822,-149.54670701830236,1.84,0.49,196.87,-90.25,1.0,5491.0,164.0,4.4319999999999995,0.13,0.887
8899,1,0,138.18443,0.00214,23.85,0.122,-4.8,51.47,11.14,220.19,-170.58,1.0,6428.0,155.0,4.144,0.204,1.436
8900,1,0,141.6569,0.0356,37.68,1.9,-9.0,19.93,6.28,90.56,-29.35,1.0,5896.0,159.0,4.516,0.052000000000000005,0.914
8902,1,0,131.78436000000002,0.00242,0.167,0.46,-9.0,2.99,0.79,30096.85,-28001.38,1.0,6157.0,190.0,3.827,0.40299999999999997,2.306
8903,1,0,333.732,0.101,25.65,5.5,-56.3,1.63,0.58,0.75,-0.23,1.0,6103.0,163.0,4.391,0.096,1.03
8904,0,0,131.777769,0.000106,2.2227099999999997,0.00418,-18.2,29.17,2.91,242.79,-178.62,1.0,5112.0,154.0,4.596,0.07200000000000001,0.673
8905,1,0,132.30263,0.00901,5.189,0.211,-2.6,1.53,0.53,16464.82,-6996.05,1.0,8784.0,246.0,4.156000000000001,0.098,1.967
8906,1,0,132.09892,0.00238,0.811,0.112,-9.1,0.86,0.26,4221.6,-1286.95,1.0,5926.0,160.0,4.532,0.039,0.887
8907,1,1,131.8335,0.0106,5.194,0.446,-13.6,1.5,0.49,7851.11,-2551.64,1.0,6319.0,197.0,4.447,0.054000000000000006,1.032
8908,1,1,131.65376,0.00347,5.723,0.219,-0.7,21.63,12.8,1474755.93,-280320.15,1.0,3789.0,125.0,1.5490000000000002,0.16,27.384
8909,0,0,222.7449,0.00109,26.2259,0.0613,-169.0,24.7,10.93,0.77,-0.15,1.0,5810.0,186.0,4.567,0.034,0.811
8910,0,0,139.7935811,2.55e-05,4.73495,0.00302,-13.1,32.48,6.87,208.24,-166.81,1.0,6269.0,170.0,4.109,0.228,1.508
8911,0,1,131.8211,0.0161,4.097,0.637,-7.1,0.77,0.22,5534.47,-3082.69,1.0,5576.0,183.0,4.297,0.195,1.132
8912,0,0,132.0676273,4.85e-05,3.47128,0.0017399999999999998,-45.2,33.46,2.67,10.97,-8.8,1.0,4448.0,132.0,4.684,0.052000000000000005,0.563
8913,0,0,134.175892,0.00014,7.5583,0.0104,-126.0,40.11,11.88,984.37,-382.63,1.0,6596.0,163.0,4.4,0.067,1.094
8914,0,1,131.79602,0.00937,2.734,0.255,-5.7,0.91,0.33,5106.22,-1583.78,1.0,6090.0,190.0,4.447,0.044000000000000004,1.071
8915,0,1,131.83424,0.00937,2.134,0.37,-5.8,1.13,0.2,5291.33,-4896.68,1.0,6534.0,78.0,4.074,0.168,1.797
8916,1,1,132.34077,0.00339,9.251,0.404,-4.8,126.77,32.55,65994.82,-68659.66,1.0,6715.0,188.0,3.2110000000000003,0.488,5.97
8917,0,0,131.985195,0.000238,1.8478,0.0149,-27.5,26.71,2.7,227.48,-166.04,1.0,4963.0,136.0,4.63,0.03,0.701
8918,0,0,132.5674705,3.93e-05,6.78534,0.0017100000000000001,-19.9,81.49,20.54,735.81,-626.86,1.0,6248.0,197.0,4.05,0.405,1.528
8919,1,0,132.0289,0.0125,3.496,0.442,-1.6,0.58,0.16,15237.89,-9507.76,1.0,6609.0,188.0,4.17,0.209,1.455
8920,0,0,138.2205171,4.47e-05,8.90236,0.0013800000000000002,-5.8,34.98,8.04,240.82,-178.65,1.0,5750.0,77.0,3.7030000000000003,0.162,2.379
8921,1,1,131.72956000000002,0.00663,1.82,0.212,-4.4,0.75,0.24,4985.38,-1574.68,1.0,5989.0,161.0,4.492,0.054000000000000006,0.933
8922,1,0,132.0918,0.025,21.79,5.6,-34.9,41.44,11.92,1157.88,-744.73,1.0,5780.0,172.0,4.178,0.306,1.296
8923,0,0,146.9643,0.0195,6.852,0.542,-5.8,1.07,0.22,59.89,-48.03,1.0,6144.0,170.0,4.149,0.21600000000000003,1.393
8924,0,0,134.59995,0.00353,1.639,0.115,-39.0,4.98,0.79,19.19,-41.46,1.0,4774.0,57.0,3.838,0.765,1.954
8925,0,1,132.0754,0.0277,3.799,0.451,-8.2,0.66,0.26,382.84,-73.27,1.0,5582.0,152.0,4.551,0.027999999999999997,0.85
8926,0,1,131.82143,0.00606,1.712,0.171,-3.9,0.48,0.04,387.19,-198.44,1.0,5151.0,72.0,4.602,0.01,0.761
8929,0,0,131.61158999999998,0.00855,1.561,0.108,-38.4,1.59,0.09,504.35,-483.07,1.0,4331.0,151.0,4.62,0.042,0.666
8930,1,0,301.0957,0.0365,13.01,1.6,-35.2,3.7,2.94,9.19,-3.09,1.0,5258.0,133.0,3.7710000000000004,0.745,2.004
8931,1,0,131.962107,0.00017,2.6423,0.0106,-154.0,60.74,16.73,6050.29,-4108.89,2.0,6038.0,181.0,4.206,0.276,1.213
8932,0,0,132.07058999999998,0.00268,5.557,0.507,-1.8,1.55,0.3,82613.38,-93281.31,1.0,8596.0,240.0,3.793,0.306,2.968
8933,1,0,149.3728,0.0165,13.088,0.567,-70.5,51.64,8.93,58.93,-64.02,1.0,4959.0,86.0,2.569,0.03,11.963
8935,1,0,495.317,0.13,19.87,5.7,-14.2,2.41,0.53,2.1,-1.74,1.0,6664.0,161.0,4.075,0.204,1.73
8936,1,0,166.0293811,0.008911113748378729,7.627,0.3187360541864822,-149.54670701830236,1.68,0.53,2.48,-0.92,2.0,6306.0,169.0,4.426,0.065,1.076
8937,1,0,184.9276,0.0162,22.414,0.693,-65.8,3.57,0.91,0.79,-0.35,1.0,5845.0,158.0,4.435,0.12,0.918
8939,0,0,133.7744903,6.27e-05,4.73492,0.00252,-32.8,36.62,6.36,52.46,-21.18,1.0,5951.0,160.0,4.638,0.032,0.702
8940,0,0,132.052919,0.000209,2.3496,0.0115,-10.2,49.16,13.11,5087.41,-3737.26,1.0,6032.0,181.0,4.147,0.299,1.365
8942,0,0,131.96589,0.00206,1.271,0.0752,-4.0,1.9,0.95,32228.3,-18476.16,1.0,5445.0,190.0,3.7760000000000002,0.78,2.117
8943,0,0,132.891052,8.06e-05,4.03833,0.00379,-52.5,45.85,13.39,863.45,-290.16,1.0,6024.0,163.0,4.523,0.05,0.9
8945,0,0,131.895,0.00643,2.617,0.291,-32.5,34.14,0.76,12806.48,-67878.27,1.0,4996.0,107.0,2.354,0.027000000000000003,20.848
8947,0,0,131.98408,0.00356,1.283,0.107,-6.7,0.94,0.14,2276.79,-890.37,1.0,5875.0,70.0,4.476,0.03,0.998
8948,0,1,131.81739,0.00162,4.2,1.7,-40.3,2.09,0.42,1673.26,-805.88,1.0,5271.0,174.0,4.436,0.10400000000000001,0.935
8949,0,0,139.02864,0.00549,1.193,0.279,-27.8,1.1,0.28,127.52,-67.42,1.0,5892.0,177.0,4.388999999999999,0.175,0.935
8950,0,0,251.1931,0.0151,2.901,0.364,-212.0,3.75,1.19,1.05,-0.34,1.0,6112.0,192.0,4.513,0.052000000000000005,0.908
8951,1,0,131.90243999999998,0.00381,2.145,0.504,-2.0,1.87,0.22,62033.26,-104048.97,1.0,6894.0,280.0,3.4760000000000004,0.408,4.032
8952,0,0,132.69838000000001,0.00846,2.285,0.262,-7.3,0.74,0.25,1479.9,-594.53,1.0,5470.0,164.0,4.3660000000000005,0.168,0.994
8953,0,0,132.20817,0.00413,0.841,0.192,-7.5,0.83,0.27,7293.49,-2401.06,1.0,6636.0,161.0,4.349,0.065,1.236
8954,0,1,176.92505,0.00593,3.224,0.161,-7.2,1.23,0.38,194.87,-80.67,1.0,6134.0,192.0,4.396,0.105,1.039
8955,0,0,181.8556,0.0132,3.817,0.755,-61.7,24.87,8.04,2171.51,-807.44,1.0,6283.0,197.0,4.372,0.105,1.091
8957,1,0,134.16545,0.00327,22.982,0.192,-6.9,85.25,13.65,1031.16,-1401.08,1.0,6487.0,177.0,3.696,0.32799999999999996,2.817
8958,0,1,132.98952,0.00285,3.1126,0.0843,-1.9,0.8,0.17,909.44,-553.82,1.0,5607.0,151.0,4.381,0.17600000000000002,0.948
8960,1,0,132.3007,0.0615,61.73,3.0,-11.4,37.88,6.94,27.45,-25.07,1.0,6198.0,74.0,4.069,0.174,1.769
8964,1,0,132.92656000000002,0.0092,7.627,0.381,-30.3,117.25,27.79,232594.75,-187591.92,1.0,3974.0,130.0,1.056,0.318,59.437
8965,1,1,131.6909,0.00191,7.111,0.357,-13.6,16.81,5.01,8092.05,-3291.3,1.0,6520.0,180.0,4.375,0.062,1.215
